folder,file_path,text,status,source
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI\2024-01-14_16-59-14_UTC_1.jpg,"As conexões que mais valorizamos
perduram
Podem passar dias, semanas ou até
anos sem que nos encontremos
Porém, quando a reunião acontece,
a química é inegável

(Ompizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI\2024-01-14_16-59-14_UTC_2.jpg,"Em meio às reviravoltas da vida, as
conexões que mais valorizamos
perduram.
Podem passar dias, semanas ou
até anos sem que nos
encontremos.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI\2024-01-14_16-59-14_UTC_3.jpg,"Porém, quando a reunião

acontece, a química é inegável.

Os verdadeiros laços desafiam as

barreiras do tempo e do espaço,

se fortalecendo à medida que

cada um segue seu caminho.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI\2024-01-14_16-59-14_UTC_4.jpg,"Eles nos ensinam, nos moldam, e nos
permitem ver o mundo através de
múltiplas perspectivas.
O amor incondicional nos eleva, criando
vínculos profundos que resistem a
todas as provações da vida.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2FpdbeOtXI\2024-01-14_16-59-14_UTC_5.jpg,"Gostou do texto?
Dropa um like e favorita.
Pensou em alguém?
Encaminhe esse post.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2ItWHfu_th,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2ItWHfu_th\2024-01-15_21-33-47_UTC.jpg,"Arte da Ressignificação
=
j | t
Th -
E: É A] “a ?
e o MTO À
| a
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_1.jpg,"O desapego é a chave para
viver em paz

Pois amor verdadeiro e
liberdade florescem apenas
onde não há amarras

12 reflexões sobre desapego
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_10.jpg,"O desapego é a chave para viver
em paz, pois amor verdadeiro e
liberdade florescem apenas
onde não há amarras

Pensou em alguém que precisa
ler esse texto”?

Encaminha!
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_2.jpg,"1. Velocidade:

Ser mais rápido não significa
ser melhor.

Aprecie o progresso; a pressa,
não.

Você já notou como a pressa
te afeta”?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_3.jpg,"2. Agradar a todos:

Não é minha missão fazer todos
felizes.

A ideia é ser autêntico e atrair as
pessoas certas.

Você se sente pressionado para
agradar todo mundo ao seu
redor?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_4.jpg,"3. Perfeição:

A maioria das coisas está fora do
controle.

Focar no que eu não controlo é
uma receita para ficar com raiva
e chateado o tempo todo.

Como você lida com o que tá
fora do controle”?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_5.jpg,"4. Estar certo:

A necessidade de estar certo
já prejudicou relacionamentos
valiosos.

Aprender a ouvir é crucial.

Já perdeu um relacionamento
importante por insistir na
certeza”?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_6.jpg,"5. Julgamento:

É uma ferramenta perigosa;
quando você julga, você se
afasta.

Compreender os outros sem
julgar é uma habilidade vital.
Você já se pegou julgando
precipitadamente”?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_7.jpg,"6. Dizer sim:

Todo “sim” tem peso.
Aprender a dizer 'não” é
fundamental para proteger seu
tempo e energia.

Você tem dificuldade em dizer
não?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_8.jpg,"7. Desejo:

Desejar constantemente pode trazer
uma sensação de insuficiência e
escassez.

Me contentar com o que tenho trouxe
mais tranquilidade à minha vida.
Como você lida constantemente com
os desejos?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C2XMUMzO0Rv\2024-01-21_12-30-00_UTC_9.jpg,"8. Hacks:

Não faltam hacks que prometem
te deixar mais forte e eficiente.

A paciência é mais valiosa do que
qualquer atalho para o sucesso.
Você já entendeu que a paciência
e resiliência superam os atalhos”?
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_1.jpg,"— 66 — nm
Em 2024, descubra e
explore várias maneiras de
apolar sua evolução pessoal
A seguir, uma lista com
sugestões para te inspirar
em todas as áreas da vida
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_10.jpg,"Com essas ações em mente,
embarque em 2024 pronto para
evoluir de maneira significativa.
Cada passo é uma chance para
descobrir sua força e potencial
Pensou em alguém que precisa
Esse ienio!

Dropa um like e encaminha!
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_2.jpg,"e Se eduque diariamente para
expandir sua visão de mundo

e Escreva todos os dias,
cultivando suas ideias e
sentimentos

e Pratique meditação para
manter a mente clara
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_3.jpg,"e Escolha o 'não” mais vezes
para preservar sua energia

e Aprimore sua comunicação,
sendo claro e assertivo

e Crie conexões que elevem,
cercando-se de pessoas
positivas
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_4.jpg,"e Dedique-se às paixões,
alimentando seu espírito e
perseverança

e Valorize quem te apoia e
celebra suas conquistas

e Entenda o descanso como
essencial para o equilíbrio
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_5.jpg,"e Liberte-se do passado para
não limitar seu futuro

e Utilize seu tempo
criativamente, explorando
novas ideias

e Abandone a comparação,
focando em sua jornada
única
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_6.jpg,"e Mantenha as emoções sob
controle, evitando reações
impulsivas

e Afaste-se de ambientes e
pessoas tóxicas que drenam
sua energia

e Priorize seu autocuidado;
você é sua maior prioridade
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_7.jpg,"e Viva para si, não para os
outros

e Seja um motivo de orgulho
para seus filhos; não para
seus pais

e Siga seu coração, ele sabe o
caminho
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_8.jpg,"e Aceite que você não precisa
agradar a todos

e Pratique gentileza consigo
mesmo e com os outros

e Apoie seus amigos, estando
presente nos momentos
difíceis e importantes
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C3TgBaJuTIG\2024-02-13_22-37-32_UTC_9.jpg,"e Não insista onde não há
reciprocidade

e Peça ajuda quando
necessário, reconhecendo
sua força na vulnerabilidade

e Desenvolva resiliência; veja
cada obstáculo como uma
oportunidade de crescimento
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C9sE8lCOEro,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-C9sE8lCOEro\2024-07-21_14-50-39_UTC.jpg,"A ) | : qa ro pa ” P/
di ; 4 - ás fes 3
o: nd Rated fia E F
Eta o . R a Sd o q ] FE War ; -
E E Cie ç om.
e pai & :8E Ea E ES E as é
' “9? 5 , À 9) O
/ , 1
A NH >: o W
É ESB , dis -
e] 9 5 À tod 4
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg\2022-03-10_16-13-37_UTC_1.jpg,"o o > e K “, a
€ >
Y vem Té
4
e
/ A a |
Na = J . ” »
el “q da ' A” k ,.
EN À RA A + p -
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg\2022-03-10_16-13-37_UTC_2.jpg,"ROERSS (|) O Seo SO A
EN = DE Ra, A ES a ,
ENE EN Á
; Wi
kb! HA
ty Ni cia E
o HE |]
il VA
A HA N
4) |
À H |
| e N dias 5 ' p
E Es GR e EST nha soa
| q N N E SS aca RSC RETO 2 a
Hi À W N '
lh | NUNES a
Y 4 er: Bo Ras “a ad dC
Ê : r e (AA
ra K A AA
f , ] A, / ,
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg\2022-03-10_16-13-37_UTC_3.jpg,"HI TA me TROS te DS ; CA feud A ap DR
ç EN a a a AM RA SR 1) 2 E ES A
Do Tod EA q NR Poa Ens tar +77 Ch + É Pass
E PE ca RÉ PaRaa ta dá Res RA é X AR VÃO
N Z PR lala ar na RA pe É NS ade Ea
á Ê | SA -— ui Rd a a e, apre e AS Dio E
22 So bad ÁS E Veras géia SE SA
b É 5 , à RG REZA RE tr, Says
E NT A à TA DS Du MN
Bata: DE REAR BESI SE A GS 1
jm 4 eo | 17 NA” O 3,
Wit re im A NEGÃO as PERES
GRE gi aa CO CD «OE DS:
PRDC VE R ECT do EE
> dano 4 AE E DESA EI NS resfer SD,
Us we! 32) , | E <A ;
by há “Ega y fe E] dd e! AA
ro ve) ed Dond] À 5 TZ Sa 4 Som RR
Fo 8 AR y TES SI OE
“ay Estco ÇA Ro rss na ER Nº » 22 na A
Í RAÇA (4 PSA R Mk
«7 E PAN TO RM. A do De
de, é. ONA a DER RISE NÇES 2 US80 Tg apo uo ra
» E E SD, 6 AO j 1 Ro PR paes ne ei E pe De DR ed
Pu - a MARTA o E pe
> [ N Come dm ina AE co
“ea Y iara
q TESTA
É dica | Be
FP vaf” h gras
| $< N o
z Ee
] A -
ar x É Ses
NEY
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ca7fqtxrHfg\2022-03-10_16-13-37_UTC_4.jpg,"E 0 — E
e e.
E
ad ce PRA
ES, e ces E
EA da, 1 E
EA “E Cia "" e - o
À q |) ' -
: E RO SS Pa pao ls a
ER S pa = ==
= SA
ES = s
Se z = VN
E as Pr RSS e com
EA: Ed a RE ND
Ss ee basais cai = , RE: NE
EG Ega RE ATE
Da 3 j
o Rss. 9” a nda a
te a a
vo R
e O ão
-. | OE
Di 4 ]
o VEGETA Ad Bra FS A
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CbdI4QHJcSy,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CbdI4QHJcSy\2022-03-23_17-48-40_UTC.jpg,"AA. Za )
E. é
7”
, e.
4 ab h) + q
/ A À
| amos a
$ ta RES y
; 4 Á FAST E
23 f
DA (dy ZA ez
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe\2022-05-25_15-34-51_UTC_1.jpg,"| E IA e ur
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe\2022-05-25_15-34-51_UTC_2.jpg,"Fe Dag, “AMA A a *. Es
EEE im E
Ee AE -« 5 Ss
pisa AE
do ais x EN
- =» == im =
* ma ap
D;. w—
o o = = ma dese ;
+» Emp A ES dg
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe\2022-05-25_15-34-51_UTC_3.jpg,"A E
A |
Z o apos

Cc a pers :
oi '' K

Pr.”
Pi ad Pio

dam E +

; E eo
EE Te R
EEN
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe\2022-05-25_15-34-51_UTC_4.jpg,"bo N ! í Ii Bs a
, es A
e Pico À rd ça
Pta Ra) sos *
2 PR e
Edo é À SO o
E a
E é, o
/ es
o . Pd
=
á w *
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cd_HpMwOhTe\2022-05-25_15-34-51_UTC_5.jpg,"PS
E da
E. a
9“ a
AS - =>
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CE2LgqDpuzh,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CE2LgqDpuzh\2020-09-07_19-10-37_UTC.jpg,"Já pensou em participar de uma mentoria coletiva e
gratuita com um desses líderes?
Renata Zanuto Adriana Machado Rapha Aveliar Alvaro Schocair Marcelo Dantas
Co-Head do Cubo Itaú e Ex- Founder da Founder & CEO da Avellar— Fundador da Quebec Senior Associate
Head Developer Ecosystem Briyahinstitute e Founderda CriaSchool Impact Assets e Link na) P Morgan
& Startups da IBM e Strategic Partner no School of Business.
WOMB Group
Além de outros mentores de áreas como: Consultoria, Empreendedorismo, |
| Business, Jornalismo, Pesquisa, Política, Saúde e Impacto Social.
d
”
a O que é o BRASA Next Mentoria?
Po O BRASA Next Mentoria é o programa de mentoria da BRASA no
E qual conectamos estudantes brasileiros das mais diversas
Ru universidades e áreas com líderes brasileiros renomados.
Como funcionará a mentoria coletiva?
Esse ciclo de mentoria será em grupo. Ou seja, você será pareado com três
estudantes incríveis com interesses similares. Os quatro participantes serão
mentorados juntos por um só mentor. Tendo uma call mensal com o seu grupo
de interesse e outra com o seu mentor.
Por que você deve participar?
Sendo um mentee do BRASA Next Mentoria você terá:
1. A oportunidade de conectar-se com uma liderança renomada;
2. Acesso à nossa comunidade formada por mentores e
mentees deste ciclo;
3. Oportunidades de desenvolvimento através de webinares e bate
| papos com grandes organizações e personalidades
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CFNQpLoJ-TO,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CFNQpLoJ-TO\2020-09-16_18-18-00_UTC.jpg,"Brazilian-American Chamber of Commerce, Inc.
ne ARENS 2,659 followers
26m º OQ
Join us!! Tomorrow, Thursday, September 17 at 3:00 PM EST
Staying agile is essential to businesses in an increasingly
dynamic world. And responding to constant market changes
is a priority in the current business agenda. We have invited
four exponents of the Brazilian business scenario to explore
how to sailin rough seas.
*Presentations will be in Portuguese
Moderator:
Marcelo A. Pizzato Dantas, Senior Associate, J.P Morgan
| International Private Bank
|
'* Speakers:
* Ricardo Dias, VP of Marketing, Ambev
Felipe Matos, Founder, 10k Digital | Dinamo
Monica Saccarelli, Founder, RICO and CEO, Grão
Nina Silva, CEO, Movimento Black Money
Register here: https: //Inkd.in/euGVe9h
&BrazilUsCham &Brazil Zbusiness fdigital fstartups
marketing fventurecapital fmoney fentrepreneurship
tinnovation Hfintech
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CfPhtkpptts,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CfPhtkpptts\2022-06-25_21-06-52_UTC.jpg,"E E sd
Comunidade, sextou Z'+0 1
Semana especial por aqui 9 [4
q
7 És pe
- “
+, E A ad
RE 4
.o o E
e. á n
' AM “Sms
o ii quo” ER |
É ” nm E Ene
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CFSXw0mpOGZ,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CFSXw0mpOGZ\2020-09-18_17-56-25_UTC.jpg,"ELOA Paula al
» u 44 PA; Adelante BAIBADA
BA DADA, Hispanic Heritage Month CARLA KA
” ” .” CER AA EE | UE Ra
eg s Adelante | “Moving Forward”
VAO VT, Seguimos Adelante | “Moving Forward Va Vo 4
What Hispanic Heritage Month means
= to me
” fm lt's a time to celebrate diversity by reflecting on all
| é ” past sacrifices made by prior Latino generations,
) ME f acknowledgement of what the Latino community has
N "" accomplished to date, and focusing on continuing to
“q EA pave the future for opportunities to the next
Pq. generation.
[E
E
EEE
JPMORGAN CHASE & Co.
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cgkx_hLtONc,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cgkx_hLtONc\2022-07-28_23-39-58_UTC.jpg,"a É o dy PS Con
] E Ê
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ci6JTSDuH_J,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Ci6JTSDuH_J\2022-09-24_23-50-39_UTC.jpg,"E 2 À |
” ! é: nl I | |
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CiJCCzJuBPw,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CiJCCzJuBPw\2022-09-05_22-04-06_UTC.jpg,"| |
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjEakHrpojF,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjEakHrpojF\2022-09-28_23-34-20_UTC.jpg,"o,
“
as €
A a
/h as E
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjRcOynvNYI,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-CjRcOynvNYI\2022-10-04_01-01-18_UTC.jpg,"E ,
|:
o E... T
o a Et
DR ai
asesm Term | -——
a ]
; A tê)
a Dea  Eresadiãa
RE 2 E y 7 Ê
od ; » ay RR” 4
o RPA Be
v,/
ty
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cj_QoCZr013,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Cj_QoCZr013\2022-10-21_20-05-29_UTC.jpg,"tamo junto D+
-=
| HF Ny W y
E |, N , N $ di À ""
“o Ba or |
a
F N
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClhaPWyu5iM,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClhaPWyu5iM\2022-11-28_22-56-41_UTC.jpg,": ad
|
]
]
| f
== |
TEEN
e TE É jo
= a , a ts
Dadá k E
4 ”, W =
EN
+ é a
AO
à sá
ke À e da
tv
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_1.jpg,"q ===.
Quando você não
estabelece limites,
inconscientemente,
você ensina os outros
a como te tratar

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_2.jpg,"Muitas pessoas são péssimas
em estabelecer regras com
os outros.
Se um amigo te desrespeita,
sem problemas.
Se alguém expressa interesse
e depois não retorna as suas
ligações, tudo bem.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_3.jpg,"Se um ficante some,
você continua persistindo.
Você não consegue desapegar.
Insiste em sempre esperar o
melhor dos outros.
Mesmo que as ações desses
indiquem o contrário.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_4.jpg,"Você tem medo de perder um

negócio ou uma amizade.

O problema?

Quando você não estabelece

regras, inconscientemente, você

ensina os outros a como te tratar.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_5.jpg,"Muitas pessoas se metem

em situações tóxicas por não

conseguirem estabelecer limites.

Por isso, defina as regras que te

fazem sentir bem e confortável.

E se alguém quebra essas regras,

não force a barra, deixe estar.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_6.jpg,"Você tem que seguir em frente.
Não porque você quer, mas
porque o outro indica.
Seguir em frente pode não ser fácil.
É mais fácil aos trinta e poucos anos
do que aos vinte.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_7.jpg,"Seguir em frente significa perder
algumas relações ou algumas
vendas.
Lembre-se:
Você não é para todo mundo.
São necessárias pelo menos duas
pessoas para começar uma relação
ou fechar um negócio.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_8.jpg,"A gente não cria motivação.

A gente se alinha à ela.

Não invista tempo, atenção e

energia em pessoas que não

investem de volta.

Você é sempre o prêmio.
(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-Clmsib4uAXx\2022-12-01_00-07-22_UTC_9.jpg,"Aprendeu algo com o texto?
Pensa em alguém que vai curtir?
Salve e compartilhe.

(Qmpizzato
",Extraído,Imagem
C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClpFOoRNCkg,C:\Users\user\PycharmProjects\pizzato_web\postagens_mpizza\-ClpFOoRNCkg\2022-12-01_22-25-41_UTC.jpg,"+ - |
| Za
“ f d
na
Dilma 4
="" : à nd
",Extraído,Imagem
