display_url,caption,likes,comments,date,owner_username,Categoria
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/347962914_1255952295036698_3133561874774976071_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AET6qqYvE-6YDuPGGhNp6O7cIrEhB15Vgw2hUNbeSVt3gr72EZXBRhY6WK4qTH_J_w&_nc_ohc=E1EglgLdPHcQ7kNvgG_sGti&_nc_gid=a0b027f518124c019a73ae90ad60cee4&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBFiO16TG8mPfILtn4CgU22rGnjZq1jgLP21aU4tmlWWw&oe=67B9C9AF&_nc_sid=d885a2,"No passado, eu achava que o meu senso de lar e pertencimento estavam ligados à locais físicos como Rio de Janeiro, Miami e Nova York.

No entanto, a minha jornada me levou a perceber que meu lar nunca foi um espaço físico.

Minha casa tá dentro.

A espiritualidade é um senso de conexão à algo maior do que nós, como uma comunidade, um poder superior ou ao próprio universo.

Esse pertencimento também está entrelaçado à nossa capacidade de amar e formar relacionamentos significativos com os outros, bem como encontrar significado e propósito na vida.

Muitos inscritos na minha Newsletter e no meu Insta acompanharam a minha viagem afetiva para a Itália.

Nela, refleti muito sobre a minha jornada e entendi que o meu senso de casa sempre esteve ligado ao amor que troco com o mundo.

Seja pelo meu vínculo de sangue com o país italiano, ou vinte oito anos no Rio ou pelas memórias daqueles que já se foram.

Hoje, realizo que a minha casa nunca foi um lugar físico, mas sim um sentimento que reside dentro de mim e daqueles que amo.

Embora seja desafiador compreender a natureza espiritual da nossa existência, dedicar um tempo à nossa consciência pode nos ajudar a entender melhor o nosso senso de propósito.

Enquanto navego pelos altos e baixos da vida, me peguei pensando na jornada de Ulisses nos livros “Ilíada” e “A Odisseia”.

A Ilíada relata principalmente a guerra de Troia e a Odisseia, o retorno de Ulisses para Ítaca.

Alguns dizem que simbolicamente a Ilíada representa a primeira parte da vida, quando vamos à luta para conquistarmos o nosso espaço.

Já a Odisseia representa a segunda parte quando voltamos para casa, nosso interior, nossa espiritualidade.

Para mim, precisamos explorar a fundo o mundo e a vida para realmente entendermos quem somos.

Visitar os meus pais que agora são super avôs, me levou a uma compreensão mais elevada da natureza espiritual da vida e da importância de cultivar relacionamentos significativos com quem amamos.

A vida é sobre fazer profundas conexões e não profundos apegos.",3088,83,"2023-05-21T14:22:59,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/346461877_256363020261011_8398311304871035690_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AEEnEmEG5IyroUEp8b6p-tTr3OozEKXaIk9wLXMu8gogwiDOHLYpw9aJCsOWn5WhB8&_nc_ohc=Qx6YbpKwvt8Q7kNvgGeZ-2n&_nc_gid=7a608ebcc176426eb73ac602cb25a634&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCBXfD1lGsIMWT-PiuGF13HLaNEIJ0cFKg8TvmZsPQe3g&oe=67B9AFCB&_nc_sid=d885a2,"As pessoas que criticam os nossos esforços para sermos excepcionais são muitas vezes as mesmas que aceitam uma vida medíocre.

Elas se sentem ameaçadas pela nossa busca por excelência e, por isso, tentam minar a nossa confiança.

Agora, aquelas que conquistam o sucesso sabem como a jornada é difícil.

Um YouTuber com um milhão de inscritos nunca vai te jogar para baixo por postar o seu primeiro vídeo.

Ele sabe da dificuldade de criar um canal e começar a produzir conteúdo do zero.

Assim como um atleta nunca vai fazer piada do  seu primeiro treino, pois ele também sabe do esforço que é preciso para criar um novo hábito.

Aqueles que não têm coragem para perseguir seus próprios sonhos são os mesmos que procuram diminuir os outros.

Querem impor as suas próprias limitações, na esperança de manter um padrão.

Então, desapega, arrisca e não dê bola para os críticos.

Se não são os desafios, você nunca vai saber o quão forte é.

Tamo sempre junto ✊✨",2308,108,"2023-05-13T19:29:52,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/353401046_631915555525030_6456609389217235625_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AGzWxmBZFzOuIuIKx9s07ruymb2MD7_yxyfHulhvxn7KLIn4TnVdV9n9i2za4ax8uY&_nc_ohc=oGMJNkh_zaQQ7kNvgF94ZKU&_nc_gid=3fc9147122e94f46b41cc3e056798dc2&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB52lGrKE3UvJXMA_Am4DGVeNz1WFnQxiChSaOOSScwTQ&oe=67B9DE47&_nc_sid=d885a2,"É uma verdadeira luta a que muitos de nós enfrentamos quando se trata de aceitar a própria vulnerabilidade.

A gente sempre espera estar positivo e confiante o tempo todo e tem dificuldade quando as nossas emoções e sentimentos podem ser tão voláteis 🫠

É perfeitamente normal se sentir super feliz um dia e ansioso ou até triste no dia seguinte.

Não tem nada de errado com isso.

A gente precisa aprender a se adaptar e aceitar a forma como nos sentimos.

Ninguém pode estar 100% o tempo todo 🦸‍♂️

Ter baixas no bem-estar emocional e psicológico são uma parte importante da vida.

Da próxima vez que você se sentir triste por não ser o seu melhor, seja gentil e presta atenção no seu apego à perfeição🪞

As vezes, a gente precisa desacelerar e preservar a nossa energia para restaurar totalmente o nosso bem-estar 💖",1286,85,"2023-06-11T11:29:46,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/361586666_3171787296447677_69376471631975128_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AHFCISLz3JgG6CT6tulvGJd1aZyIoKR0nzXXbfBtX7RIfazjVIvot9NxnAw5swgy7k&_nc_ohc=AlT_zz3-KqEQ7kNvgHu5SB5&_nc_gid=2d847d86462147d7bd11de47ce9eea69&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDl1jrzpGdC72SmdZSCJ5ldovJHC9WVJRn1IZgLTG7dYQ&oe=67B9D5D8&_nc_sid=d885a2,"Meus amores, dois fatos para você lembrar quando tiver duvidando de si.

Em primeiro lugar, a gente tem uma tendência em achar que somos menos especiais do que realmente somos.

Muitas vezes, a gente se compara com os outros e se sente atrasado ou não pertencente.

Essa é uma crença de escassez e ela vem do ego.

Você sempre vai ter algo especial e único e, geralmente, essa habilidade ou virtude é o que te faz diferente.

Então, não esquece de abraçar a sua real identidade.

Em segundo lugar, a gente também tende achar que as pessoas gostam menos da gente do que de fato gostam.

Você pode não notar, mas as pessoas ao seu redor reparam no quanto você é gentil, compassivo e forte.

Tanto na vida profissional, quanto na pessoal.

Elas sentem a sua energia e o seu compromisso em evoluir.

Se você tá em uma jornada de autodescoberta, saiba:

“Você é um farol de inspiração e de esperança para muita gente.”

Confia, você está indo muito bem ✨",40446,720,"2023-07-18T21:00:57,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t39.30808-6/361619801_18371874685008525_3440909752571764339_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AGQUIpNsQBgiQ6hWM0bljwWeCJbhwteSyAGp6KjU7tQkIP40bHYrse9_kOBAwu6fkY&_nc_ohc=PXcirCK12fEQ7kNvgEo3vga&_nc_gid=5524d46f6fed474dba285f9725df9fca&edm=ANTKIIoAAAAA&ccb=7-5&oh=00_AYATJT0ap29UyVOcdTacVFTxWRjwF1CjICAsI4VLhCCnRA&oe=67B9BE01&_nc_sid=d885a2,"Aqueles que são capazes de se ajustar e aceitar mudanças constantes têm mais sucesso.

Muitas vezes, queremos chegar rápido na linha de chegada para corresponder às expectativas de outras pessoas e nos sentirmos realizados.

Nos envolvemos em um ritmo frenético pelo medo de ficarmos para trás e somos influenciados pelo que achamos que os outros estão fazendo.

Quando nos movimentamos no nosso próprio ritmo e não prestamos atenção em terceiros, cultivamos uma conexão mais profunda entre mente e matéria.

Observar o que está ao nosso redor por um viés passageiro nos ajuda a lidar melhor com os desafios.

E à medida que aceleramos como sociedade, a relação entre a natureza humana e a impermanência das coisas se torna crítica.

Pode ser desconfortável no início, mas fortalecer o senso de desapego é essencial para nutrirmos um forte senso de segurança.

Ao viver com mais intencionalidade e sensibilidade, podemos construir uma jornada mais alegre e virtuosa.

A vida é fluxo 🌊",587,13,"2023-07-17T10:17:02,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/363286367_1723592768084714_7002462898597847109_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AEcY0IcnxoqX-lrqF2KZQZNkV6A9OlI5GtHGP120K7hGLcyhEgw12gRb83IBR2uazs&_nc_ohc=skER-rsQy6QQ7kNvgEBQfuA&_nc_gid=393395ac27034290a750a5067ff2fd37&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBs8m1DNp-0KIzYRriGkQ0vh7JljHrHw1TGsTYFQmvYew&oe=67B9D4F2&_nc_sid=d885a2,"🚨 Você já pensou em fazer uma carreira internacional? Ainda tem esse desejo?

O convidado da última edição do the jobs, Marcelo A. Pizzato Dantas, realizou o sonho de seguir por esse caminho e compartilhou tudo conosco;

Sua trajetória nos Estados Unidos começou no Merrill Lynch e passou por empresas como J.P. Morgan e UBS.

Atualmente, Marcelo é Diretor na LAVCA, a Associação para Investimento de Capital Privado na América Latina.

- Como foi o início de sua carreira no exterior?

""Quando decidi me mudar, em 2016, para os Estados Unidos, a minha primeira vontade era empreender, mas eu entendi que o primeiro caminho não seria esse. Por uma questão de credit score, eu precisaria antes começar em uma empresa para me dar o que seria preciso para construir um histórico de crédito"".

""Nesse processo, comecei como career counselor — um guia de carreira e profissão para estudantes — e, logo em seguida, passei no Merrill Lynch — banco. Foi um processo extenso: três provas, seis entrevistas, muita competição"".

""Até 2019, fiquei no Merrill, e foi uma experiência de muito crescimento. Comecei a construir, como líder comunitário, e organizei muitos eventos com latinos. Isso criou legado e (...)

Quer ler o resto da matéria? O link está nos stories.",203,9,"2023-07-25T19:21:50,000",thejobs.cc,Vida Profissional
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/363507422_939661850473947_1398282128318511690_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2AHZGjABNeAGTOTWUocHXZ2jZ22pO3HwpWkm-zFT0knsDrCJCvybuDczDkOpcpYxmas&_nc_ohc=I-wAJvfT80MQ7kNvgGzhGYt&_nc_gid=0ba4f811b269438dad87149b2a66a9f6&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYD_VrB2F1s3QwX7hwO78kqGTFPomRx-d-LRY9HSy_mtrw&oe=67B9B4F1&_nc_sid=d885a2,"Curar-se não significa evitar tempos difíceis ou buscar prazer a todo custo.

É sobre ser real e enfrentar o que você sente, para que essas emoções não se acumulem de maneira prejudicial.

Todos nós temos momentos de desânimo.

Mas acredita, é melhor abraçá-los do que carregar uma dor não processada aonde quer que você vá.

Portanto, se permita respirar e conectar com suas emoções.

O processo de cura é uma jornada constante e não um destino.

Tamo sempre junto 🌷✨",2934,58,"2023-07-29T20:59:09,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/367880689_1293366577965382_8386178821599745526_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2AGwnF-9nGXjwgcgJ81JS7JkjzYo7q0luC80M3YyMIS_sO2VlZgmu9H34YutG0VhkzU&_nc_ohc=FehDuo_5oHQQ7kNvgF3IvLA&_nc_gid=4818c9d2c6404c37916a51f8b5135726&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDeK3EjKfjKSovSChGK8tIBI_vej9HkU4FL7j7awJ-lyA&oe=67B9E630&_nc_sid=d885a2,"As únicas perguntas que vou fazer para minha filha, independentemente das suas escolhas, vão ser:

* Se ela está feliz?

* Se ela está cuidando da saúde?

Eu a amo acima de tudo e espero que essa base traga a segurança que ela precisa para se preocupar apenas com os reais problemas da vida.

Não existe nada mais poderoso que um pai que aceita como o filho é e não como ele espera ou projeta que seja.

Isso vai fazer toda a diferença não só na vida do filho como na do pai também.

Tamo sempre junto 💕🙏",1265,42,"2023-08-16T19:36:37,000",mpizzato,Familia
https://instagram.fstu2-1.fna.fbcdn.net/v/t39.30808-6/471197744_18473528143008525_6343955023901955563_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AEctrPVmXq4Aj2hyEU262x1ctDHJ1b418Vq22gV92IlvAJ5kRq-7Sl8PNLm0AI6Do8&_nc_ohc=H-aJJLeT-70Q7kNvgEur6Ji&_nc_gid=751cb08d6d214feda2cb56ff3faff69b&edm=ANTKIIoAAAAA&ccb=7-5&oh=00_AYDFzBoqWmAJB8YbtVtfxrGOa7zq1KhAwqGZuSXpEmp1QA&oe=67B9DF03&_nc_sid=d885a2,"Criar seres humanos poderosos vai além de apenas aconselhar; trata-se de demonstrar valores por meio de ações.

Como pais, temos a responsabilidade de sermos modelos, à medida que nossos filhos absorvem nossos comportamentos.

Lembre-se de que eles seguirão nossos exemplos mais do que nossos ensinamentos.

Ao tratarmos todos com dignidade e respeito, nutrimos a importância da empatia e bondade nos filhos.

Ao reconhecermos que cada pessoa é um universo em potencial, os ajudamos a ver a singularidade e o valor de cada um.

Em uma sociedade que por vezes foca nas imperfeições, ensinar os filhos a reconhecer virtudes mesmo quando os outros não as vêem é uma lição poderosa.

Assim, cultivamos uma mentalidade de expansão, permitindo-lhes inspirar e encorajar o mundo ao seu redor.

Com isso os equipamos com as ferramentas para navegar pela vida com graça, resiliência e a capacidade de criar um futuro melhor.

Espero que esse texto ajude.

Gostou?

Dropa um like e favorita.

Conhece alguém que precisa ler isso?

Encaminhe esse post.",1077,19,"2023-08-25T14:15:29,000",mpizzato,Familia
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.2885-15/376222004_1295447177998994_379061160290188015_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2AE8cpTsjL0JLzG_eBpv-noEamy4lyebD4g0l-LWpVVuYpmR0uyIOl_Q7VlR1tIVRDI&_nc_ohc=8b8CHAOZSZEQ7kNvgFwewZg&_nc_gid=526e1908ddd14c08a0827959fbf22ace&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYD5cFrX-RDqf8eCdtMT47cLoKAbyejrCeIY2q3op7oBfg&oe=67B9CEE2&_nc_sid=d885a2,"Nos últimos seis anos, vivi momentos em que:

• Me entupi de Netflix
• Enfrentei inúmeras crises de ansiedade
• Passei noites sem dormir
• Fiquei fragilizado depois de ajudar alguém
• Pensei várias vezes em desistir
• Me senti fraco e sozinho

Durante essa jornada, muitas pessoas estiveram ao meu lado, não exatamente quem eu esperava e tá tudo certo 💕

Viver bem não é fácil e, em momentos difíceis, podemos ser muito duros com nós mesmos.

Da próxima vez que você se sentir para baixo, não dê bola para o que sua mente diz.

Busque apoio e escute ativamente quem te ama.

Geralmente, a real importância de um problema se revela após uma boa noite de sono.

Se esforce para melhorar, aprecie a simplicidade, e preste atenção nos detalhes.

Não busque informações que confirmem suas crenças.

Crie uma história que reflita a realidade 🌷✨

Dropa um 👍, salva e encaminha ✊",2254,90,"2023-09-09T19:45:21,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/263442998_889718461747157_5210184085349422015_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AFIwjVXnZL17MjQPHZoXFj96qU8bz5bKkw7iqmEoMJzoROrBevac9cbUnKQ44Bqouw&_nc_ohc=1Ya6YI5PeyMQ7kNvgFNNmyT&_nc_gid=804148098ebe4ad89b92a64486e1106c&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYA56wOtez3NHCQPgcLZDco1_vp-O5qnNC8Be83vR3bj_A&oe=67B9EBCC&_nc_sid=d885a2,"Sete coisas que aprendi aos 30 anos sobre a vida que gostaria de saber aos 20 anos.

1. Você não precisa reagir aos seus pensamentos.

Geralmente, é melhor dar uma pausa, processar os sentimentos e aí, sim, pensar em ação.

Seus pensamentos não definem você, mas sim, como você reage a eles.

2. Desapego.

A maioria das coisas na vida não está sob o seu controle.

Você não controla quando os clientes compram e como as pessoas se comportam.

Focar em coisas que você não controla é uma receita para ficar ansioso e estressado.

3. Sempre dê às pessoas o benefício da dúvida.

Se alguém está bravo ou desapontado com você, está tudo bem.

Procure compreender diferentes perspectivas, ao invés de ficar na defensiva.

Sempre há várias lentes para enxergar as coisas.

Saber como fazer com que as pessoas se sintam ouvidas e compreendidas é uma superpotência para fortalecer as suas relações.

4. A vida tem altos e baixos.

Nenhum dura para sempre.

Aproveite os picos.

Não lute contra os baixos;

Aprenda as lições e fique mais forte com elas.

Em breve, os momentos de turbulência irão embora.

5. A felicidade se manifesta quando você sente que está progredindo, e não através um negócio fechado, um carro novo ou uma nova viagem.

É sobre avançar 1% todo dia.

6. Abrace o desconhecido.

O crescimento acontece no lado oposto do conforto.

Hoje, o meu maior medo é não mudar.

7. Crie uma rede de apoio afetuosa e inspiradora.

Somos a soma das pessoas que nos cercam.
 Essa rede abafa a nossa queda e impulsiona o nosso salto.

🚀✨

O que você gostaria de saber quando era mais jovem?",24043,407,"2021-12-04T13:39:21,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/269552905_4698264473626976_6326359759623481211_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AE1RAXTyE_eMAfBJiBzjAh2D8bPOUGKH1YOofU4QE8RmKOHCydMT-p08tEpFBzYCrY&_nc_ohc=lcA_vz7FGq4Q7kNvgEWrsCE&_nc_gid=f6f65b1fc24449858359991b3401b925&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYBB7zkfKnsPT5WAy8O8swpHfCFwO56C0RzM6OLIliSgXg&oe=67B9DB56&_nc_sid=d885a2,"Ontem, durante um almoço em Miami, reparei num pai com a filha de quatro anos na mesa ao lado.

Do jardim do restaurante, uma borboleta cheia de graça veio e pousou na louça da menina.

A criança, então, apontou entusiasmada: ""Papai, olha a borboleta!""

Isso é conhecido como um “pedido de conexão"".

E uma oportunidade como essa, no subconsciente, significa:

“Quero me conectar com você. Posso ter a sua atenção?""

O pai, no entanto, não correspondeu a essa “oferta”.

Pelo contrário, fez pouco caso e voltou para o celular.

Muitas vezes, eu faço a mesma coisa quando a minha Alice “vê uma borboleta"".

O problema?

Com o passar do tempo,

essas oportunidades, aparentemente insignificantes, tornam-se muitas chances perdidas de conexão.

E a pessoa que busca afeto pode se sentir invisível e não pertencente.

Os nossos e-mails podem esperar.

As borboletas não.

A lição?

Quando alguém está animado com uma ""borboleta"", reconheça!

Quer uma ideia?

""Filha, para onde você acha que a borboleta está indo?""

""Como deve ser voar como uma?""

Saber como fazer as pessoas se sentirem ouvidas e acolhidas é um superpoder para a sua vida pessoal e profissional.",11474,403,"2021-12-19T15:04:06,000",mpizzato,Relacionamento Interpessoal
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/271925843_460051442230508_5102694137655399812_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2AEVhluZz9lhfqRWCStlOqg5cyfN-_jNPN2FH-fg75kLCyLSPf-bPVjI12UqokweWo8&_nc_ohc=ghTwA3or_ZIQ7kNvgGEaAjQ&_nc_gid=34a8a9cd9b0747f69cea3cac1699a26c&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYDmEClnPAMh8Eoyf26awj5JgyT2FrVQhrxjv9mgv3nEuA&oe=67B9C6EE&_nc_sid=d885a2,"Quando vim trabalhar em Nova York, aluguei um micro apartamento na outra margem do Rio Hudson, em Nova Jersey.

Comprei um futon dobrável porque era o único que cabia no quarto e no orçamento.

Era como dormir numa rocha.

Passado um tempo, meu sócio sênior me perguntou:

“Você tá cansado, o que tá acontecendo?""

Tentei desconversar, mas acabei falando do futon.

Ele escutou ativamente, entrou em sua sala e voltou com um cheque em branco:

“Hoje, passa na Sleepy’s e compra uma cama boa - até $ 1,000”.

A princípio, não quis aceitar, mas cedi e comprei.

Custou $ 498.

Esse gesto foi o mais bacana e afetuoso que vivenciei nos EUA desde que saí do Brasil.

Me trouxe conforto físico, mas também emocional.

É legal demais ser liderado por gente que se importa.

O resultado?

Trabalhei muito pelos próximos 2, 3 anos.

Trouxe mais de oito dígitos em receita.

E para o meu sênior, foram $ 498 e alguns minutos de escuta ativa.

Baita retorno, né?

Por aqui, essa é uma das minhas memórias favoritas.

Um ciclo completo de gestão inclusiva e liderança humana.

Um funcionário afetivamente satisfeito, contemplado e que se sente pertencente rende muito mais.

Nós não criamos motivação.

Nos alinhamos à ela.

Cerque-se de pessoas que te escutam e que te jogam para cima.

Essas são meta-habilidades.",13349,368,"2022-01-17T13:02:18,000",mpizzato,Vida Profissional
https://instagram.fstu2-1.fna.fbcdn.net/v/t39.30808-6/471443681_18473974981008525_6726950604229654313_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2AHyljsEIjfKh-JZuPmJbv7-keL9rVNTn6G9-mcxZgzhoT_itd2NHHdjAWhoxPHLFlA&_nc_ohc=uMKsUE5BGs4Q7kNvgFiVimq&_nc_gid=f9f8159e8d244642b66cbe2e9285c2d2&edm=ANTKIIoAAAAA&ccb=7-5&oh=00_AYD_muKSGVJBmrS3xVFcFrdSdCLzsrv551JduSZIFkmbLA&oe=67B9DC50&_nc_sid=d885a2,"Numa experiência recente, a rejeição me trouxe uma profunda lição.

Após extensas discussões, um membro em potencial decidiu não aderir à minha associação.

""Escolhi seguir um caminho diferente"".

A mensagem bateu fundo, não pela oportunidade perdida, mas por levantar questões próprias sobre meu valor e minha identidade.

É da natureza humana buscar aprovação.

É da natureza humana apegar-se ao resultado.

A rejeição não é uma estranha na minha vida.

Ao longo dos anos, enfrentei inúmeras negativas e cada uma delas trouxe uma lição, moldando a minha resiliência e determinação no que são hoje.

Quando observamos nossos sentimentos por um viés de gentileza e não julgamento, a dor e a intensidade diminuem.

Sentir-se rejeitado, embora doloroso, é transitório.

A rejeição faz parte da vida, mas não a define.

Abrace-a, aprenda com ela e lembre-se de que sua história reside na sua capacidade de se reinventar e voltar ainda mais forte.

Espero que esse texto te ajude.

Gostou?

Dropa um like e favorita.

Conhece algum amigo que precisa ler isso?

Encaminhe esse post.",1691,52,"2023-10-16T19:06:49,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/402479988_370092482121215_4480328833426086513_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2AFMFL2uxsIB7Uce2yUqciQuaDRqAt-0z44teir2W5VyDwcgxO4VnttmfqiK2mhfMSg&_nc_ohc=wKXVMrcbQvoQ7kNvgHhIIZJ&_nc_gid=79464ed757544098bb3626d72d6cdd08&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB3OMWUW3Ncuve14XivlJyR802eQj4yevQHFxM7pJfddw&oe=67B9D171&_nc_sid=d885a2,"Num relacionamento saudável, é essencial entender que a perfeição não existe.

Amar alguém não se baseia no que torna essa pessoa perfeita; é reconhecer o que a torna única e na sua intuição de que ela é a peça que melhor se encaixa na sua vida.

Quando a gente se esforça para parecer perfeito, a gente esconde as vulnerabilidades que nos tornam humanos.

E ao fazer isso, perdemos a oportunidade de revelar a dimensão completa e a riqueza dos nossos sentimentos.

O amor floresce na aceitacao completa do outro, com todas as suas nuances e fases.

Esse é o alicerce para construir uma conexão profunda e uma intimidade que transcende as aparências.",3571,93,"2023-11-14T14:16:00,000",mpizzato,Relacionamento Interpessoal
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/458801723_1020454763156561_654249726322702271_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2AGQDMTkYb9SY4uc5qZL_hq1QElr9CQrhtEpc_sw0qmXY_GlDoJcLpoxTc9Vd2riRvI&_nc_ohc=Ph_EaXMkiG4Q7kNvgH3pj5B&_nc_gid=cc770fbdbc004379a3db14a0e06d5f23&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYB2UA0ueTj4wf1kndKIEVtXk_lDfv4yv5dONyF2p_vSVw&oe=67B9CC6C&_nc_sid=d885a2,"Como saber se é para mim?

Se for, não vai trazer confusão, nem apressar minha jornada.

Não vai apagar minha alegria, nem me fazer questionar meu valor.

O que é meu não me faz correr atrás; flui.

O que é verdadeiro respeita meu tempo e fortalece minha essência.

Chega com clareza, sem pedir que eu mude, e permanece sem esforço.

O que é meu não gera caos; alimenta a alma.

🪻🌻🦋

📸: @metmuseum",9349,266,"2024-09-08T17:32:42,000",mpizzato,Autoconhecimento
https://instagram.fstu2-1.fna.fbcdn.net/v/t51.29350-15/465497200_586034327185657_7971764569038716695_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=instagram.fstu2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2AG84i2PZo6X4XDqd6Wbs1rj5OfJ9HCN1QctRrnP32ziACECgpq0YfZEFgBbd0k8iC0&_nc_ohc=smdwCpcHpSMQ7kNvgHSt8x9&_nc_gid=81f50bb3bf9141c89e8904b97ea51852&edm=ANTKIIoBAAAA&ccb=7-5&oh=00_AYCoHhP4Yb-HIgOHke17lyoPMmiDZmyUH1MKRMWl5MIFIw&oe=67B9D5F7&_nc_sid=d885a2,"Hoje, gostar de alguém virou um exercício de controle. Cada movimento é calculado, cada palavra escolhida com cuidado, como se o amor viesse com etiqueta de preço. “Eu gosto de você, mas só se você gostar de mim.” Ninguém quer dar o primeiro passo, com medo de investir e acabar de mãos vazias.

Relacionar-se virou uma defesa contra o risco de se sentir vulnerável. Guardam-se sentimentos, dosam-se palavras e gestos, como se o carinho fosse um bem escasso, distribuído em pequenas parcelas. Mas é justamente esse medo de se entregar que esvazia o que poderia ser real. Relações autênticas não se calculam, nem se medem. Elas fluem sem exigências, sem pressões. Acontecem quando menos se espera e permanecem porque encontraram seu lugar.

Estar com alguém que só quer dividir o instante — sem amarras, sem joguinhos — é como respirar depois de um longo mergulho. No fim, são esses encontros que nos recarregam, que nos devolvem inteiros, sem o peso da cobrança. Porque o valor do amor está em quem transforma o sentimento em liberdade, e não em dívida.",881,51,"2024-11-03T13:08:17,000",mpizzato,Relacionamento Interpessoal
